0.284655428906457, 0.013289617486338789
0.3674768453316142, 0.010047358834244072
0.48763783782655956, 0.008298724954462648
0.5861228475391058, 0.007242258652094706
0.6848582343822051, 0.006732240437158456
0.7873759850775229, 0.0064772313296903375
0.8973082371989477, 0.006404371584699441
1.0071403384681512, 0.006112932604735874
1.1102589942767962, 0.007169398907103823
1.2223077677418284, 0.007715846994535522
1.3240777254072285, 0.009828779599271392
1.4166171128595781, 0.01179599271402549
1.5059249661469258, 0.014710382513661194
1.5828040986736276, 0.018499089253187606
