0.3129680748293785, -0.0009180327868852506
0.34190833275955246, -0.001755919854280523
0.4573221748592151, -0.0018652094717668544
0.5746188529806354, -0.0018652094717668544
0.6626247451891079, -0.0017923497267759644
0.7890351508626535, -0.0019016393442623028
0.8934858130058402, -0.0019380692167577512
0.9815250888317196, -0.0017923497267759644
1.0859757509749064, -0.0018287795992714129
1.1775637053311554, -0.0019380692167577512
1.3149873663872877, -0.002010928961748641
1.4066253961696475, -0.002010928961748641
1.494698055612934, -0.0017923497267759644
