-0.2204176334106729, -0.047093023255813826
-0.026682134570765736, -0.04680232558139524
0.19953596287703013, -0.04825581395348827
0.40371229698375855, -0.04854651162790685
0.6160092807424595, -0.04622093023255802
0.8259860788863109, -0.04593023255813944
1.0208816705336428, -0.04127906976744178
1.2134570765661252, -0.03430232558139523
1.357308584686775, -0.026162790697674354
1.4408352668213456, -0.016860465116278978
1.3085846867749418, -0.03895348837209289
1.1554524361948955, -0.04825581395348827
